cur.correlates,cur.frequencies,obs.exp,corpus.frequencies,corpus.counts
housing,1.4231499051233396e-4,439.3318637333965,3.2393505288452323e-7,16
condiment,9.487666034155598e-5,426.01877695359667,2.227053488581097e-7,11
irreligion,9.487666034155598e-5,426.01877695359667,2.227053488581097e-7,11
janizary,1.8975332068311195e-4,426.01877695359667,4.454106977162194e-7,22
hasp,1.4231499051233396e-4,413.4888129255497,3.441809936898059e-7,17
stoves,1.4231499051233396e-4,413.4888129255497,3.441809936898059e-7,17
binn,4.743833017077799e-5,390.5172122074636,1.214756448316962e-7,6
clothesman,4.743833017077799e-5,390.5172122074636,1.214756448316962e-7,6
conveyancer,4.743833017077799e-5,390.5172122074636,1.214756448316962e-7,6
fatalities,4.743833017077799e-5,390.5172122074636,1.214756448316962e-7,6
Floor,4.743833017077799e-5,390.5172122074636,1.214756448316962e-7,6
genteelity,4.743833017077799e-5,390.5172122074636,1.214756448316962e-7,6
penknives,4.743833017077799e-5,390.5172122074636,1.214756448316962e-7,6
rickets,4.743833017077799e-5,390.5172122074636,1.214756448316962e-7,6
scrag,4.743833017077799e-5,390.5172122074636,1.214756448316962e-7,6
simplicities,4.743833017077799e-5,390.5172122074636,1.214756448316962e-7,6
summerhouse,4.743833017077799e-5,390.5172122074636,1.214756448316962e-7,6
vats,9.487666034155598e-5,390.5172122074636,2.429512896633924e-7,12
ville,4.743833017077799e-5,390.5172122074636,1.214756448316962e-7,6
wrights,4.743833017077799e-5,390.5172122074636,1.214756448316962e-7,6
gateways,1.4231499051233396e-4,369.9636747228603,3.846728753003713e-7,19
flavours,9.487666034155598e-5,360.4774266530433,2.631972304686751e-7,13
grades,1.8975332068311195e-4,360.4774266530433,5.263944609373502e-7,26
Latinity,9.487666034155598e-5,360.4774266530433,2.631972304686751e-7,13
butts,2.3719165085388995e-4,355.0156474613306,6.681160465743291e-7,33
kegs,2.3719165085388995e-4,344.57401077129146,6.883619873796118e-7,34
airings,4.743833017077799e-5,334.7290390349688,1.417215856369789e-7,7
archways,9.487666034155598e-5,334.7290390349688,2.834431712739578e-7,14
Capitalist,4.743833017077799e-5,334.7290390349688,1.417215856369789e-7,7
conflagrations,4.743833017077799e-5,334.7290390349688,1.417215856369789e-7,7
enthralment,4.743833017077799e-5,334.7290390349688,1.417215856369789e-7,7
epergne,4.743833017077799e-5,334.7290390349688,1.417215856369789e-7,7
ketchup,4.743833017077799e-5,334.7290390349688,1.417215856369789e-7,7
lettuces,4.743833017077799e-5,334.7290390349688,1.417215856369789e-7,7
partnerships,4.743833017077799e-5,334.7290390349688,1.417215856369789e-7,7
Provostry,4.743833017077799e-5,334.7290390349688,1.417215856369789e-7,7
pyes,4.743833017077799e-5,334.7290390349688,1.417215856369789e-7,7
teaboard,4.743833017077799e-5,334.7290390349688,1.417215856369789e-7,7
workbasket,4.743833017077799e-5,334.7290390349688,1.417215856369789e-7,7
wormy,4.743833017077799e-5,334.7290390349688,1.417215856369789e-7,7
orgies,2.846299810246679e-4,326.94464277834163,8.705754546271561e-7,43
felons,2.3719165085388995e-4,325.4310101728864,7.288538689901772e-7,36
watermen,1.4231499051233396e-4,319.5140827151975,4.454106977162194e-7,22
barbers,9.487666034155598e-5,312.41376976597087,3.036891120792405e-7,15
boulevard,9.487666034155598e-5,312.41376976597087,3.036891120792405e-7,15
mimickry,9.487666034155598e-5,312.41376976597087,3.036891120792405e-7,15
simples,9.487666034155598e-5,312.41376976597087,3.036891120792405e-7,15
terriers,1.8975332068311195e-4,312.41376976597087,6.07378224158481e-7,30
almanacks,4.743833017077799e-5,292.8879091555977,1.6196752644226162e-7,8
blinks,4.743833017077799e-5,292.8879091555977,1.6196752644226162e-7,8
carvers,4.743833017077799e-5,292.8879091555977,1.6196752644226162e-7,8
disfigurements,4.743833017077799e-5,292.8879091555977,1.6196752644226162e-7,8
dovecot,4.743833017077799e-5,292.8879091555977,1.6196752644226162e-7,8
frère,4.743833017077799e-5,292.8879091555977,1.6196752644226162e-7,8
loiters,4.743833017077799e-5,292.8879091555977,1.6196752644226162e-7,8
mustna,4.743833017077799e-5,292.8879091555977,1.6196752644226162e-7,8
rots,4.743833017077799e-5,292.8879091555977,1.6196752644226162e-7,8
rowan,4.743833017077799e-5,292.8879091555977,1.6196752644226162e-7,8
weirs,4.743833017077799e-5,292.8879091555977,1.6196752644226162e-7,8
wholesomer,4.743833017077799e-5,292.8879091555977,1.6196752644226162e-7,8
workwoman,4.743833017077799e-5,292.8879091555977,1.6196752644226162e-7,8
druggist,1.8975332068311195e-4,284.01251796906445,6.681160465743291e-7,33
ordnance,1.4231499051233396e-4,281.1723927893738,5.061485201320675e-7,25
purchasers,2.3719165085388995e-4,278.940865862474,8.503295138218734e-7,42
barrows,1.8975332068311195e-4,275.65920861703313,6.883619873796118e-7,34
prentices,1.8975332068311195e-4,275.65920861703313,6.883619873796118e-7,34
Facts,1.8975332068311195e-4,267.7832312279751,7.086079281848945e-7,35
accountants,4.743833017077799e-5,260.3448081383091,1.822134672475443e-7,9
bobtail,4.743833017077799e-5,260.3448081383091,1.822134672475443e-7,9
carmen,4.743833017077799e-5,260.3448081383091,1.822134672475443e-7,9
erasure,4.743833017077799e-5,260.3448081383091,1.822134672475443e-7,9
jardin,4.743833017077799e-5,260.3448081383091,1.822134672475443e-7,9
Latour,4.743833017077799e-5,260.3448081383091,1.822134672475443e-7,9
MacStingers,4.743833017077799e-5,260.3448081383091,1.822134672475443e-7,9
neer,4.743833017077799e-5,260.3448081383091,1.822134672475443e-7,9
refuges,4.743833017077799e-5,260.3448081383091,1.822134672475443e-7,9
asthma,9.487666034155598e-5,246.64244981524018,3.846728753003713e-7,19
embassies,9.487666034155598e-5,246.64244981524018,3.846728753003713e-7,19
skittles,1.4231499051233396e-4,242.38999378394294,5.871322833531983e-7,29
advertiser,4.743833017077799e-5,234.31032732447818,2.02459408052827e-7,10
allotments,4.743833017077799e-5,234.31032732447818,2.02459408052827e-7,10
crême,4.743833017077799e-5,234.31032732447818,2.02459408052827e-7,10
cutlery,4.743833017077799e-5,234.31032732447818,2.02459408052827e-7,10
dressings,4.743833017077799e-5,234.31032732447818,2.02459408052827e-7,10
grenier,4.743833017077799e-5,234.31032732447818,2.02459408052827e-7,10
ploys,4.743833017077799e-5,234.31032732447818,2.02459408052827e-7,10
Ruler,4.743833017077799e-5,234.31032732447818,2.02459408052827e-7,10
sills,9.487666034155598e-5,234.31032732447818,4.04918816105654e-7,20
viand,4.743833017077799e-5,234.31032732447818,2.02459408052827e-7,10
closets,2.846299810246679e-4,230.4691744175195,1.2350023891222448e-6,61
intermission,4.269449715370019e-4,229.21662455655473,1.8626265540860085e-6,92
ledgers,1.4231499051233396e-4,226.75192966884984,6.276241649637637e-7,31
fungus,9.487666034155598e-5,223.15269268997923,4.251647569109367e-7,21
instalments,9.487666034155598e-5,223.15269268997923,4.251647569109367e-7,21
underlings,9.487666034155598e-5,223.15269268997923,4.251647569109367e-7,21
Apropos,1.4231499051233396e-4,219.66593186669826,6.478701057690465e-7,32
piers,1.4231499051233396e-4,219.66593186669826,6.478701057690465e-7,32
bankrupts,9.487666034155598e-5,213.00938847679834,4.454106977162194e-7,22
blotches,4.743833017077799e-5,213.00938847679834,2.227053488581097e-7,11
cul,4.743833017077799e-5,213.00938847679834,2.227053488581097e-7,11
decomposition,4.743833017077799e-5,213.00938847679834,2.227053488581097e-7,11
elegies,4.743833017077799e-5,213.00938847679834,2.227053488581097e-7,11
extinguishers,4.743833017077799e-5,213.00938847679834,2.227053488581097e-7,11
girandoles,4.743833017077799e-5,213.00938847679834,2.227053488581097e-7,11
grandsons,9.487666034155598e-5,213.00938847679834,4.454106977162194e-7,22
grubs,4.743833017077799e-5,213.00938847679834,2.227053488581097e-7,11
handrail,4.743833017077799e-5,213.00938847679834,2.227053488581097e-7,11
inkstands,4.743833017077799e-5,213.00938847679834,2.227053488581097e-7,11
plunderers,9.487666034155598e-5,213.00938847679834,4.454106977162194e-7,22
Rats,4.743833017077799e-5,213.00938847679834,2.227053488581097e-7,11
ringer,4.743833017077799e-5,213.00938847679834,2.227053488581097e-7,11
wickednesses,4.743833017077799e-5,213.00938847679834,2.227053488581097e-7,11
floors,6.166982922201138e-4,210.07132794608387,2.9356614167659917e-6,145
mobs,9.487666034155598e-5,203.74811071693753,4.6565663852150213e-7,23
ripeness,9.487666034155598e-5,203.74811071693753,4.6565663852150213e-7,23
potato,3.795066413662239e-4,201.55727081675542,1.8828724948912912e-6,93
discomforts,1.4231499051233396e-4,200.83742342098128,7.086079281848945e-7,35
malefactors,1.4231499051233396e-4,200.83742342098128,7.086079281848945e-7,35
slops,1.4231499051233396e-4,200.83742342098128,7.086079281848945e-7,35
areas,4.743833017077799e-5,195.2586061037318,2.429512896633924e-7,12
CONVERSATION,4.743833017077799e-5,195.2586061037318,2.429512896633924e-7,12
corduroy,9.487666034155598e-5,195.2586061037318,4.859025793267848e-7,24
crotchety,4.743833017077799e-5,195.2586061037318,2.429512896633924e-7,12
curdle,9.487666034155598e-5,195.2586061037318,4.859025793267848e-7,24
housewives,9.487666034155598e-5,195.2586061037318,4.859025793267848e-7,24
Mechanics,4.743833017077799e-5,195.2586061037318,2.429512896633924e-7,12
Plans,4.743833017077799e-5,195.2586061037318,2.429512896633924e-7,12
proprietress,4.743833017077799e-5,195.2586061037318,2.429512896633924e-7,12
spinney,4.743833017077799e-5,195.2586061037318,2.429512896633924e-7,12
teapots,4.743833017077799e-5,195.2586061037318,2.429512896633924e-7,12
tramples,4.743833017077799e-5,195.2586061037318,2.429512896633924e-7,12
upholstery,9.487666034155598e-5,195.2586061037318,4.859025793267848e-7,24
workhouses,4.743833017077799e-5,195.2586061037318,2.429512896633924e-7,12
shrimps,1.4231499051233396e-4,189.9813464793066,7.4909980979546e-7,37
aldermen,9.487666034155598e-5,187.44826185958254,5.061485201320675e-7,25
Claret,9.487666034155598e-5,187.44826185958254,5.061485201320675e-7,25
basement,1.8975332068311195e-4,183.77280574468875,1.0325429810694178e-6,51
lair,2.3719165085388995e-4,183.05494322224857,1.295740211538093e-6,64
affaires,4.743833017077799e-5,180.23871332652166,2.631972304686751e-7,13
attentiveness,4.743833017077799e-5,180.23871332652166,2.631972304686751e-7,13
formations,4.743833017077799e-5,180.23871332652166,2.631972304686751e-7,13
impositions,9.487666034155598e-5,180.23871332652166,5.263944609373502e-7,26
Instances,4.743833017077799e-5,180.23871332652166,2.631972304686751e-7,13
lunatics,9.487666034155598e-5,180.23871332652166,5.263944609373502e-7,26
marts,4.743833017077799e-5,180.23871332652166,2.631972304686751e-7,13
mockeries,4.743833017077799e-5,180.23871332652166,2.631972304686751e-7,13
palliation,1.4231499051233396e-4,180.23871332652166,7.895916914060253e-7,39
pedestals,4.743833017077799e-5,180.23871332652166,2.631972304686751e-7,13
salesman,4.743833017077799e-5,180.23871332652166,2.631972304686751e-7,13
spaniels,4.743833017077799e-5,180.23871332652166,2.631972304686751e-7,13
tome,4.743833017077799e-5,180.23871332652166,2.631972304686751e-7,13
Trip,4.743833017077799e-5,180.23871332652166,2.631972304686751e-7,13
vintages,4.743833017077799e-5,180.23871332652166,2.631972304686751e-7,13
batch,1.8975332068311195e-4,176.8379828863986,1.0730348626799832e-6,53
securities,1.8975332068311195e-4,170.40751078143867,1.1135267442905484e-6,55
adulteration,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
artizan,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
bigging,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
brackets,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
burners,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
carpeting,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
contusions,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
crafts,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
croup,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
discordance,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
editorship,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
exultations,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
Firm,1.4231499051233396e-4,167.3645195174844,8.503295138218734e-7,42
gloomier,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
