cur.correlates,cur.frequencies,obs.exp,corpus.frequencies,corpus.counts
yellower,6.735299367218625e-6,55.44567700422865,1.214756448316962e-7,6
haunch,4.3779445886921056e-5,55.44567700422864,7.895916914060253e-7,39
innocency,1.683824841804656e-5,55.44567700422864,3.036891120792405e-7,15
innuendos,1.0102949050827937e-5,55.44567700422864,1.822134672475443e-7,9
sturdiness,1.0102949050827937e-5,55.44567700422864,1.822134672475443e-7,9
turkies,2.0205898101655873e-5,55.44567700422864,3.644269344950886e-7,18
muleteer,4.714709557053037e-5,54.1562426552931,8.705754546271561e-7,43
innocence,0.0016669865933866095,53.639628893341715,3.1077519136108946e-5,1535
befals,1.1786773892632593e-5,52.92541895858189,2.227053488581097e-7,11
cinnamon,1.1786773892632593e-5,52.92541895858189,2.227053488581097e-7,11
sunflowers,1.1786773892632593e-5,52.92541895858189,2.227053488581097e-7,11
taylor,1.1786773892632593e-5,52.92541895858189,2.227053488581097e-7,11
vivere,1.1786773892632593e-5,52.92541895858189,2.227053488581097e-7,11
Lammles,2.0205898101655873e-5,52.527483477690296,3.846728753003713e-7,19
canisters,1.683824841804656e-5,51.98032219146435,3.2393505288452323e-7,16
DINNER,8.41912420902328e-6,51.98032219146435,1.6196752644226162e-7,8
Fé,8.41912420902328e-6,51.98032219146435,1.6196752644226162e-7,8
fether,8.41912420902328e-6,51.98032219146435,1.6196752644226162e-7,8
grimmer,8.41912420902328e-6,51.98032219146435,1.6196752644226162e-7,8
impostures,8.41912420902328e-6,51.98032219146435,1.6196752644226162e-7,8
STRANGER,1.347059873443725e-5,51.180624926980286,2.631972304686751e-7,13
Harvilles,1.852207325985122e-5,50.825203920542926,3.644269344950886e-7,18
binns,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
Chili,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
comestibles,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
Dalrymples,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
deluder,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
drapers,1.0102949050827937e-5,49.90110930380578,2.02459408052827e-7,10
Ghoule,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
Gueldres,1.0102949050827937e-5,49.90110930380578,2.02459408052827e-7,10
handlooms,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
latheron,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
ninny,2.0205898101655873e-5,49.90110930380578,4.04918816105654e-7,20
nonjurors,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
