cur.correlates,cur.frequencies,obs.exp,corpus.frequencies,corpus.counts
hooks,3.679756084739526e-4,144.24824043409438,2.5509885414656204e-6,126
incertitude,5.256794406770751e-5,144.24824043409438,3.644269344950886e-7,18
presentations,5.256794406770751e-5,144.24824043409438,3.644269344950886e-7,18
quivers,5.256794406770751e-5,144.24824043409438,3.644269344950886e-7,18
shallowness,5.256794406770751e-5,144.24824043409438,3.644269344950886e-7,18
spiders,2.1027177627083005e-4,144.24824043409438,1.4577077379803545e-6,72
stroller,5.256794406770751e-5,144.24824043409438,3.644269344950886e-7,18
suckle,5.256794406770751e-5,144.24824043409438,3.644269344950886e-7,18
tripe,5.256794406770751e-5,144.24824043409438,3.644269344950886e-7,18
voyager,5.256794406770751e-5,144.24824043409438,3.644269344950886e-7,18
wardrobes,1.0513588813541503e-4,144.24824043409438,7.288538689901772e-7,36
promenade,3.1540766440624505e-4,141.6255451534745,2.227053488581097e-6,110
toothache,1.5770383220312253e-4,141.6255451534745,1.1135267442905484e-6,55
ballads,3.679756084739526e-4,139.80983303612228,2.631972304686751e-6,130
adjectives,5.256794406770751e-5,136.6562277796684,3.846728753003713e-7,19
caddy,5.256794406770751e-5,136.6562277796684,3.846728753003713e-7,19
footboy,5.256794406770751e-5,136.6562277796684,3.846728753003713e-7,19
jobber,5.256794406770751e-5,136.6562277796684,3.846728753003713e-7,19
tankards,5.256794406770751e-5,136.6562277796684,3.846728753003713e-7,19
valetudinarian,5.256794406770751e-5,136.6562277796684,3.846728753003713e-7,19
wisps,5.256794406770751e-5,136.6562277796684,3.846728753003713e-7,19
chintz,1.5770383220312253e-4,134.30008592139822,1.1742645667063966e-6,58
spice,2.628397203385376e-4,133.8385735986443,1.963856258112422e-6,97
festoons,1.0513588813541503e-4,133.15222193916406,7.895916914060253e-7,39
boarders,3.1540766440624505e-4,130.91436946959828,2.4092669558286414e-6,119
capitals,2.1027177627083005e-4,129.82341639068497,1.619675264422616e-6,80
chambermaids,5.256794406770751e-5,129.82341639068497,4.04918816105654e-7,20
Compliments,5.256794406770751e-5,129.82341639068497,4.04918816105654e-7,20
conscientiousness,1.0513588813541503e-4,129.82341639068497,8.09837632211308e-7,40
estrade,1.0513588813541503e-4,129.82341639068497,8.09837632211308e-7,40
Fiend,5.256794406770751e-5,129.82341639068497,4.04918816105654e-7,20
