cur.correlates,cur.frequencies,obs.exp,corpus.frequencies,corpus.counts
lobsters,1.1483693155718879e-4,128.9112858604418,8.908213954324388e-7,44
bushels,3.82789771857296e-5,126.04659061909867,3.036891120792405e-7,15
byes,3.82789771857296e-5,126.04659061909867,3.036891120792405e-7,15
catholics,3.82789771857296e-5,126.04659061909867,3.036891120792405e-7,15
disarrangement,3.82789771857296e-5,126.04659061909867,3.036891120792405e-7,15
extinguisher,7.65579543714592e-5,126.04659061909867,6.07378224158481e-7,30
Inquiries,3.82789771857296e-5,126.04659061909867,3.036891120792405e-7,15
pianist,3.82789771857296e-5,126.04659061909867,3.036891120792405e-7,15
sitiwation,3.82789771857296e-5,126.04659061909867,3.036891120792405e-7,15
tenancy,3.82789771857296e-5,126.04659061909867,3.036891120792405e-7,15
yellows,3.82789771857296e-5,126.04659061909867,3.036891120792405e-7,15
bedchamber,3.062318174858368e-4,125.00488325861025,2.449758837439207e-6,121
spasms,1.1483693155718879e-4,123.30644734477042,9.313132770430043e-7,46
mechanic,2.2967386311437759e-4,121.98057156686967,1.8828724948912912e-6,93
scullery,1.531159087429184e-4,120.0443720181892,1.2754942707328102e-6,63
27th,7.65579543714592e-5,118.16867870540499,6.478701057690465e-7,32
breakdown,3.82789771857296e-5,118.16867870540499,3.2393505288452323e-7,16
Bygraves,3.82789771857296e-5,118.16867870540499,3.2393505288452323e-7,16
contriver,3.82789771857296e-5,118.16867870540499,3.2393505288452323e-7,16
excrescence,3.82789771857296e-5,118.16867870540499,3.2393505288452323e-7,16
gules,3.82789771857296e-5,118.16867870540499,3.2393505288452323e-7,16
ironmonger,7.65579543714592e-5,118.16867870540499,6.478701057690465e-7,32
leveller,3.82789771857296e-5,118.16867870540499,3.2393505288452323e-7,16
memorandums,3.82789771857296e-5,118.16867870540499,3.2393505288452323e-7,16
peacemaker,3.82789771857296e-5,118.16867870540499,3.2393505288452323e-7,16
perfumery,3.82789771857296e-5,118.16867870540499,3.2393505288452323e-7,16
Poles,3.82789771857296e-5,118.16867870540499,3.2393505288452323e-7,16
redundancy,3.82789771857296e-5,118.16867870540499,3.2393505288452323e-7,16
sweepers,3.82789771857296e-5,118.16867870540499,3.2393505288452323e-7,16
wails,3.82789771857296e-5,118.16867870540499,3.2393505288452323e-7,16
superintendence,2.2967386311437759e-4,115.75707301753958,1.9841021989177046e-6,98
doot,7.65579543714592e-5,114.58780965372607,6.681160465743291e-7,33
frills,7.65579543714592e-5,114.58780965372607,6.681160465743291e-7,33
toilettes,7.65579543714592e-5,114.58780965372607,6.681160465743291e-7,33
ceilings,1.1483693155718879e-4,113.4419315571888,1.012297040264135e-6,50
26th,7.65579543714592e-5,111.21757995802824,6.883619873796118e-7,34
boddice,3.82789771857296e-5,111.21757995802824,3.441809936898059e-7,17
brevet,3.82789771857296e-5,111.21757995802824,3.441809936898059e-7,17
chronology,3.82789771857296e-5,111.21757995802824,3.441809936898059e-7,17
hollyhocks,3.82789771857296e-5,111.21757995802824,3.441809936898059e-7,17
hurricanes,3.82789771857296e-5,111.21757995802824,3.441809936898059e-7,17
loyalist,3.82789771857296e-5,111.21757995802824,3.441809936898059e-7,17
Pound,3.82789771857296e-5,111.21757995802824,3.441809936898059e-7,17
reverberations,3.82789771857296e-5,111.21757995802824,3.441809936898059e-7,17
stoves,3.82789771857296e-5,111.21757995802824,3.441809936898059e-7,17
unlikeness,3.82789771857296e-5,111.21757995802824,3.441809936898059e-7,17
wheeler,3.82789771857296e-5,111.21757995802824,3.441809936898059e-7,17
basement,1.1483693155718879e-4,111.21757995802822,1.0325429810694178e-6,51
marmalade,1.1483693155718879e-4,111.21757995802822,1.0325429810694178e-6,51
bedclothes,1.1483693155718879e-4,109.07878034345076,1.0527889218747005e-6,52
balustrades,7.65579543714592e-5,108.03993481637028,7.086079281848945e-7,35
executioners,7.65579543714592e-5,108.03993481637028,7.086079281848945e-7,35
lemons,7.65579543714592e-5,108.03993481637028,7.086079281848945e-7,35
chaises,7.65579543714592e-5,105.03882551591555,7.288538689901772e-7,36
dolphin,3.82789771857296e-5,105.03882551591555,3.644269344950886e-7,18
griffin,3.82789771857296e-5,105.03882551591555,3.644269344950886e-7,18
hootings,3.82789771857296e-5,105.03882551591555,3.644269344950886e-7,18
idiosyncrasy,3.82789771857296e-5,105.03882551591555,3.644269344950886e-7,18
lairs,3.82789771857296e-5,105.03882551591555,3.644269344950886e-7,18
mischances,3.82789771857296e-5,105.03882551591555,3.644269344950886e-7,18
papas,3.82789771857296e-5,105.03882551591555,3.644269344950886e-7,18
parleying,3.82789771857296e-5,105.03882551591555,3.644269344950886e-7,18
peony,3.82789771857296e-5,105.03882551591555,3.644269344950886e-7,18
puddles,3.82789771857296e-5,105.03882551591555,3.644269344950886e-7,18
rut,3.82789771857296e-5,105.03882551591555,3.644269344950886e-7,18
transformations,3.82789771857296e-5,105.03882551591555,3.644269344950886e-7,18
sausages,1.91394885928648e-4,100.56908825991916,1.9031184356965737e-6,94
cannons,3.82789771857296e-5,99.5104662782358,3.846728753003713e-7,19
Collegian,3.82789771857296e-5,99.5104662782358,3.846728753003713e-7,19
cranium,3.82789771857296e-5,99.5104662782358,3.846728753003713e-7,19
glimmerings,3.82789771857296e-5,99.5104662782358,3.846728753003713e-7,19
jabber,3.82789771857296e-5,99.5104662782358,3.846728753003713e-7,19
porpoise,3.82789771857296e-5,99.5104662782358,3.846728753003713e-7,19
prodigies,7.65579543714592e-5,99.5104662782358,7.693457506007426e-7,38
rushlight,7.65579543714592e-5,99.5104662782358,7.693457506007426e-7,38
trouser,3.82789771857296e-5,99.5104662782358,3.846728753003713e-7,19
valuation,7.65579543714592e-5,99.5104662782358,7.693457506007426e-7,38
festoons,7.65579543714592e-5,96.95891586084512,7.895916914060253e-7,39
humor,7.65579543714592e-5,96.95891586084512,7.895916914060253e-7,39
localities,7.65579543714592e-5,96.95891586084512,7.895916914060253e-7,39
cardboard,3.82789771857296e-5,94.534942964324,4.04918816105654e-7,20
collegiate,3.82789771857296e-5,94.534942964324,4.04918816105654e-7,20
distortions,3.82789771857296e-5,94.534942964324,4.04918816105654e-7,20
genie,3.82789771857296e-5,94.534942964324,4.04918816105654e-7,20
hoax,3.82789771857296e-5,94.534942964324,4.04918816105654e-7,20
hoose,3.82789771857296e-5,94.534942964324,4.04918816105654e-7,20
impresses,3.82789771857296e-5,94.534942964324,4.04918816105654e-7,20
laundry,3.82789771857296e-5,94.534942964324,4.04918816105654e-7,20
mattresses,3.82789771857296e-5,94.534942964324,4.04918816105654e-7,20
outbuildings,3.82789771857296e-5,94.534942964324,4.04918816105654e-7,20
ravaging,3.82789771857296e-5,94.534942964324,4.04918816105654e-7,20
sills,3.82789771857296e-5,94.534942964324,4.04918816105654e-7,20
spick,3.82789771857296e-5,94.534942964324,4.04918816105654e-7,20
corridor,6.890215893431327e-4,91.48542867515225,7.531489979565165e-6,372
belfry,7.65579543714592e-5,90.03327901364192,8.503295138218734e-7,42
Fawkes,3.82789771857296e-5,90.03327901364192,4.251647569109367e-7,21
inaccuracy,3.82789771857296e-5,90.03327901364192,4.251647569109367e-7,21
pickings,3.82789771857296e-5,90.03327901364192,4.251647569109367e-7,21
pickles,7.65579543714592e-5,90.03327901364192,8.503295138218734e-7,42
repasts,3.82789771857296e-5,90.03327901364192,4.251647569109367e-7,21
sleepiness,3.82789771857296e-5,90.03327901364192,4.251647569109367e-7,21
unicorn,3.82789771857296e-5,90.03327901364192,4.251647569109367e-7,21
whin,3.82789771857296e-5,90.03327901364192,4.251647569109367e-7,21
mats,7.65579543714592e-5,87.93948182727814,8.705754546271561e-7,43
couples,2.679528403001072e-4,87.07165799345631,3.0773830024029703e-6,152
laudanum,2.2967386311437759e-4,86.59689431846473,2.6522182454920336e-6,131
bankrupts,3.82789771857296e-5,85.94085724029455,4.454106977162194e-7,22
bedsteads,3.82789771857296e-5,85.94085724029455,4.454106977162194e-7,22
engravings,1.1483693155718879e-4,85.94085724029455,1.3362320931486582e-6,66
enslaver,3.82789771857296e-5,85.94085724029455,4.454106977162194e-7,22
frontispiece,3.82789771857296e-5,85.94085724029455,4.454106977162194e-7,22
kettles,7.65579543714592e-5,85.94085724029455,8.908213954324388e-7,44
peppermint,3.82789771857296e-5,85.94085724029455,4.454106977162194e-7,22
targets,3.82789771857296e-5,85.94085724029455,4.454106977162194e-7,22
vanguard,3.82789771857296e-5,85.94085724029455,4.454106977162194e-7,22
ween,3.82789771857296e-5,85.94085724029455,4.454106977162194e-7,22
granny,1.1483693155718879e-4,84.6581578784991,1.3564780339539409e-6,67
knapsack,1.1483693155718879e-4,84.6581578784991,1.3564780339539409e-6,67
concussion,7.65579543714592e-5,84.03106041273244,9.110673362377215e-7,45
enamel,7.65579543714592e-5,84.03106041273244,9.110673362377215e-7,45
Cummings,1.91394885928648e-4,82.92538856519649,2.3080372518022278e-6,114
bareness,3.82789771857296e-5,82.20429822984696,4.6565663852150213e-7,23
blandness,3.82789771857296e-5,82.20429822984696,4.6565663852150213e-7,23
clouding,3.82789771857296e-5,82.20429822984696,4.6565663852150213e-7,23
dalliance,3.82789771857296e-5,82.20429822984696,4.6565663852150213e-7,23
Floss,3.82789771857296e-5,82.20429822984696,4.6565663852150213e-7,23
hottle,3.82789771857296e-5,82.20429822984696,4.6565663852150213e-7,23
laburnum,3.82789771857296e-5,82.20429822984696,4.6565663852150213e-7,23
mutterings,7.65579543714592e-5,82.20429822984696,9.313132770430043e-7,46
nursemaid,3.82789771857296e-5,82.20429822984696,4.6565663852150213e-7,23
nutriment,3.82789771857296e-5,82.20429822984696,4.6565663852150213e-7,23
packman,3.82789771857296e-5,82.20429822984696,4.6565663852150213e-7,23
squat,7.65579543714592e-5,82.20429822984696,9.313132770430043e-7,46
teaspoons,3.82789771857296e-5,82.20429822984696,4.6565663852150213e-7,23
vixenish,3.82789771857296e-5,82.20429822984696,4.6565663852150213e-7,23
housemaids,1.1483693155718879e-4,81.02995111227771,1.417215856369789e-6,70
fastidiousness,7.65579543714592e-5,80.45527060793532,9.515592178482869e-7,47
hedgerow,7.65579543714592e-5,80.45527060793532,9.515592178482869e-7,47
jugs,7.65579543714592e-5,80.45527060793532,9.515592178482869e-7,47
lugger,7.65579543714592e-5,80.45527060793532,9.515592178482869e-7,47
boarders,1.91394885928648e-4,79.44112854144873,2.4092669558286414e-6,119
callers,7.65579543714592e-5,78.77911913693667,9.718051586535696e-7,48
complexity,3.82789771857296e-5,78.77911913693667,4.859025793267848e-7,24
harpies,3.82789771857296e-5,78.77911913693667,4.859025793267848e-7,24
lucifer,3.82789771857296e-5,78.77911913693667,4.859025793267848e-7,24
myrtles,3.82789771857296e-5,78.77911913693667,4.859025793267848e-7,24
repositories,3.82789771857296e-5,78.77911913693667,4.859025793267848e-7,24
shopmen,3.82789771857296e-5,78.77911913693667,4.859025793267848e-7,24
teaspoon,3.82789771857296e-5,78.77911913693667,4.859025793267848e-7,24
tendance,3.82789771857296e-5,78.77911913693667,4.859025793267848e-7,24
tendrils,3.82789771857296e-5,78.77911913693667,4.859025793267848e-7,24
truism,3.82789771857296e-5,78.77911913693667,4.859025793267848e-7,24
upholstery,3.82789771857296e-5,78.77911913693667,4.859025793267848e-7,24
conveniences,1.1483693155718879e-4,78.77911913693666,1.4577077379803545e-6,72
consultations,1.1483693155718879e-4,77.69995312136219,1.4779536787856372e-6,73
candlestick,1.91394885928648e-4,77.48765816747868,2.4700047782444895e-6,122
aids,7.65579543714592e-5,77.17138201169305,9.920510994588523e-7,49
debauch,7.65579543714592e-5,77.17138201169305,9.920510994588523e-7,49
piping,1.531159087429184e-4,77.17138201169305,1.9841021989177046e-6,98
cleanliness,1.91394885928648e-4,76.23785722929354,2.510496659855055e-6,124
Clements,1.91394885928648e-4,76.23785722929354,2.510496659855055e-6,124
anteroom,7.65579543714592e-5,75.6279543714592,1.012297040264135e-6,50
awfulness,3.82789771857296e-5,75.6279543714592,5.061485201320675e-7,25
blanc,3.82789771857296e-5,75.6279543714592,5.061485201320675e-7,25
conservatory,2.2967386311437759e-4,75.6279543714592,3.036891120792405e-6,150
firearms,3.82789771857296e-5,75.6279543714592,5.061485201320675e-7,25
frigidity,3.82789771857296e-5,75.6279543714592,5.061485201320675e-7,25
idolaters,3.82789771857296e-5,75.6279543714592,5.061485201320675e-7,25
lustres,3.82789771857296e-5,75.6279543714592,5.061485201320675e-7,25
paternity,3.82789771857296e-5,75.6279543714592,5.061485201320675e-7,25
sitters,3.82789771857296e-5,75.6279543714592,5.061485201320675e-7,25
sluggard,3.82789771857296e-5,75.6279543714592,5.061485201320675e-7,25
teas,3.82789771857296e-5,75.6279543714592,5.061485201320675e-7,25
curtains,0.0011100903383861583,75.31630071333504,1.4739044906245806e-5,728
boudoir,3.82789771857296e-4,74.73118020895177,5.122223023736523e-6,253
jumble,7.65579543714592e-5,74.14505330535215,1.0325429810694178e-6,51
tablecloth,7.65579543714592e-5,74.14505330535215,1.0325429810694178e-6,51
barometer,3.82789771857296e-5,72.71918689563384,5.263944609373502e-7,26
cargoes,3.82789771857296e-5,72.71918689563384,5.263944609373502e-7,26
cracker,3.82789771857296e-5,72.71918689563384,5.263944609373502e-7,26
exploration,3.82789771857296e-5,72.71918689563384,5.263944609373502e-7,26
footmarks,3.82789771857296e-5,72.71918689563384,5.263944609373502e-7,26
hostlers,3.82789771857296e-5,72.71918689563384,5.263944609373502e-7,26
husk,3.82789771857296e-5,72.71918689563384,5.263944609373502e-7,26
impressiveness,3.82789771857296e-5,72.71918689563384,5.263944609373502e-7,26
joker,3.82789771857296e-5,72.71918689563384,5.263944609373502e-7,26
marm,3.82789771857296e-5,72.71918689563384,5.263944609373502e-7,26
charwoman,7.65579543714592e-5,71.34712676552755,1.0730348626799832e-6,53
screens,7.65579543714592e-5,71.34712676552755,1.0730348626799832e-6,53
magazines,1.1483693155718879e-4,70.90120722324299,1.619675264422616e-6,80
sofas,1.1483693155718879e-4,70.90120722324299,1.619675264422616e-6,80
bounce,3.82789771857296e-5,70.02588367727704,5.46640401742633e-7,27
chasms,3.82789771857296e-5,70.02588367727704,5.46640401742633e-7,27
dictum,3.82789771857296e-5,70.02588367727704,5.46640401742633e-7,27
disagreeables,3.82789771857296e-5,70.02588367727704,5.46640401742633e-7,27
heirship,3.82789771857296e-5,70.02588367727704,5.46640401742633e-7,27
investigations,1.1483693155718879e-4,70.02588367727704,1.6399212052278988e-6,81
loops,3.82789771857296e-5,70.02588367727704,5.46640401742633e-7,27
occupier,3.82789771857296e-5,70.02588367727704,5.46640401742633e-7,27
outhouse,7.65579543714592e-5,70.02588367727704,1.093280803485266e-6,54
peacefulness,3.82789771857296e-5,70.02588367727704,5.46640401742633e-7,27
saucepans,3.82789771857296e-5,70.02588367727704,5.46640401742633e-7,27
scaffolding,3.82789771857296e-5,70.02588367727704,5.46640401742633e-7,27
bedstead,2.679528403001072e-4,70.02588367727702,3.826482812198431e-6,189
liquors,1.1483693155718879e-4,69.17190948609073,1.6601671460331815e-6,82
chamberlain,7.65579543714592e-5,68.75268579223564,1.1135267442905484e-6,55
securities,7.65579543714592e-5,68.75268579223564,1.1135267442905484e-6,55
mattress,1.531159087429184e-4,68.13329222653982,2.2472994293863796e-6,111
squares,1.531159087429184e-4,68.13329222653982,2.2472994293863796e-6,111
midshipman,1.91394885928648e-4,68.01075033404604,2.8141857719342954e-6,139
arteries,3.82789771857296e-5,67.52495926023143,5.668863425479156e-7,28
chandeliers,3.82789771857296e-5,67.52495926023143,5.668863425479156e-7,28
Corneys,3.82789771857296e-5,67.52495926023143,5.668863425479156e-7,28
crevice,1.1483693155718879e-4,67.52495926023143,1.7006590276437467e-6,84
erection,1.1483693155718879e-4,67.52495926023143,1.7006590276437467e-6,84
