cur.correlates,cur.frequencies,obs.exp,corpus.frequencies,corpus.counts
pieuse,1.5310653152463485e-5,108.03331816849594,1.417215856369789e-7,7
thoroughfare,2.9855773647303796e-4,106.85904297101229,2.7939398311290127e-6,138
hawkers,3.444896959304284e-5,106.34529757211317,3.2393505288452323e-7,16
carmen,1.9138316440579356e-5,105.03239266381549,1.822134672475443e-7,9
flambeaux,3.827663288115871e-5,105.03239266381549,3.644269344950886e-7,18
MacStingers,1.9138316440579356e-5,105.03239266381549,1.822134672475443e-7,9
scoops,1.9138316440579356e-5,105.03239266381549,1.822134672475443e-7,9
tripe,3.827663288115871e-5,105.03239266381549,3.644269344950886e-7,18
byways,4.210429616927458e-5,103.98206873717733,4.04918816105654e-7,20
cul,2.2965979728695227e-5,103.12271279720066,2.227053488581097e-7,11
jailors,2.2965979728695227e-5,103.12271279720066,2.227053488581097e-7,11
marts,2.6793643016811098e-5,101.80062673569809,2.631972304686751e-7,13
Spyers,2.6793643016811098e-5,101.80062673569809,2.631972304686751e-7,13
rioters,3.1004072633738556e-4,101.41538311512781,3.0571370615976876e-6,151
suburb,1.9138316440579355e-4,99.50437199729889,1.9233643765018565e-6,95
Druses,8.038092905043329e-5,99.25561106730562,8.09837632211308e-7,40
alleys,2.5645344030376336e-4,98.96020746293864,2.591480423076186e-6,128
loggia,7.272560247420156e-5,97.08399538114837,7.4909980979546e-7,37
carts,5.435281869124537e-4,96.91797676848823,5.608125603063308e-6,277
caravans,2.6793643016811098e-5,94.52915339743394,2.834431712739578e-7,14
confessionals,1.1482989864347614e-5,94.52915339743394,1.214756448316962e-7,6
curtesy,1.1482989864347614e-5,94.52915339743394,1.214756448316962e-7,6
footpaths,2.6793643016811098e-5,94.52915339743394,2.834431712739578e-7,14
harbor,1.1482989864347614e-5,94.52915339743394,1.214756448316962e-7,6
octaves,1.1482989864347614e-5,94.52915339743394,1.214756448316962e-7,6
Pammenter,1.1482989864347614e-5,94.52915339743394,1.214756448316962e-7,6
Proclamation,1.1482989864347614e-5,94.52915339743394,1.214756448316962e-7,6
propulsion,1.1482989864347614e-5,94.52915339743394,1.214756448316962e-7,6
reformatory,2.2965979728695227e-5,94.52915339743394,2.429512896633924e-7,12
scrag,1.1482989864347614e-5,94.52915339743394,1.214756448316962e-7,6
Tadmor,1.1482989864347614e-5,94.52915339743394,1.214756448316962e-7,6
carvers,1.5310653152463485e-5,94.52915339743393,1.6196752644226162e-7,8
corduroys,4.975962274550632e-5,94.52915339743393,5.263944609373502e-7,26
freemen,3.444896959304284e-5,94.52915339743393,3.644269344950886e-7,18
lounger,3.827663288115871e-5,94.52915339743393,4.04918816105654e-7,20
runnel,1.5310653152463485e-5,94.52915339743393,1.6196752644226162e-7,8
sawpit,1.5310653152463485e-5,94.52915339743393,1.6196752644226162e-7,8
shoemaking,1.9138316440579356e-5,94.52915339743393,2.02459408052827e-7,10
twistings,1.9138316440579356e-5,94.52915339743393,2.02459408052827e-7,10
vampires,1.5310653152463485e-5,94.52915339743393,1.6196752644226162e-7,8
Whitefriars,1.9138316440579356e-5,94.52915339743393,2.02459408052827e-7,10
yclept,1.5310653152463485e-5,94.52915339743393,1.6196752644226162e-7,8
filth,1.7990017454144595e-4,92.5597960349874,1.943610317307139e-6,96
linings,2.6793643016811098e-5,88.227209837605,3.036891120792405e-7,15
storehouses,2.6793643016811098e-5,88.227209837605,3.036891120792405e-7,15
Tramp,2.6793643016811098e-5,88.227209837605,3.036891120792405e-7,15
garbage,2.2965979728695227e-5,87.25768005916979,2.631972304686751e-7,13
anointing,1.9138316440579356e-5,85.93559399766721,2.227053488581097e-7,11
pawnbrokers,1.9138316440579356e-5,85.93559399766721,2.227053488581097e-7,11
squares,1.9138316440579355e-4,85.1613994571477,2.2472994293863796e-6,111
backyard,1.5310653152463485e-5,84.02591413105239,1.822134672475443e-7,9
chandlers,1.5310653152463485e-5,84.02591413105239,1.822134672475443e-7,9
Defarges,1.5310653152463485e-5,84.02591413105239,1.822134672475443e-7,9
embankments,1.5310653152463485e-5,84.02591413105239,1.822134672475443e-7,9
haystacks,1.5310653152463485e-5,84.02591413105239,1.822134672475443e-7,9
Heaps,1.5310653152463485e-5,84.02591413105239,1.822134672475443e-7,9
ich,1.5310653152463485e-5,84.02591413105239,1.822134672475443e-7,9
lighters,1.5310653152463485e-5,84.02591413105239,1.822134672475443e-7,9
puddles,3.062130630492697e-5,84.02591413105239,3.644269344950886e-7,18
rioter,1.5310653152463485e-5,84.02591413105239,1.822134672475443e-7,9
statesmanship,1.5310653152463485e-5,84.02591413105239,1.822134672475443e-7,9
Vanities,1.5310653152463485e-5,84.02591413105239,1.822134672475443e-7,9
Door,2.6793643016811098e-5,82.71300922275469,3.2393505288452323e-7,16
smokers,2.6793643016811098e-5,82.71300922275469,3.2393505288452323e-7,16
allée,1.1482989864347614e-5,81.02498862637195,1.417215856369789e-7,7
Bridges,1.1482989864347614e-5,81.02498862637195,1.417215856369789e-7,7
butlers,4.5931959457390454e-5,81.02498862637195,5.668863425479156e-7,28
Carsons,2.2965979728695227e-5,81.02498862637195,2.834431712739578e-7,14
cerretano,1.1482989864347614e-5,81.02498862637195,1.417215856369789e-7,7
debilitating,1.1482989864347614e-5,81.02498862637195,1.417215856369789e-7,7
dreamlike,1.1482989864347614e-5,81.02498862637195,1.417215856369789e-7,7
Finches,1.1482989864347614e-5,81.02498862637195,1.417215856369789e-7,7
nightcaps,4.5931959457390454e-5,81.02498862637195,5.668863425479156e-7,28
pyes,1.1482989864347614e-5,81.02498862637195,1.417215856369789e-7,7
regality,1.1482989864347614e-5,81.02498862637195,1.417215856369789e-7,7
sluices,1.1482989864347614e-5,81.02498862637195,1.417215856369789e-7,7
tympanum,1.1482989864347614e-5,81.02498862637195,1.417215856369789e-7,7
wormy,1.1482989864347614e-5,81.02498862637195,1.417215856369789e-7,7
waggons,2.870747466086903e-4,81.02498862637194,3.5430396409244725e-6,175
doorsteps,3.062130630492697e-5,79.60349759783911,3.846728753003713e-7,19
Fierce,3.062130630492697e-5,79.60349759783911,3.846728753003713e-7,19
areas,1.9138316440579356e-5,78.77429449786162,2.429512896633924e-7,12
incompleteness,1.9138316440579356e-5,78.77429449786162,2.429512896633924e-7,12
lengthways,1.9138316440579356e-5,78.77429449786162,2.429512896633924e-7,12
wedges,1.9138316440579356e-5,78.77429449786162,2.429512896633924e-7,12
offal,4.5931959457390454e-5,78.23102350132464,5.871322833531983e-7,29
furnaces,5.3587286033622196e-5,77.84753809200443,6.883619873796118e-7,34
pilots,2.6793643016811098e-5,77.84753809200443,3.441809936898059e-7,17
knocker,2.1817680742260465e-4,76.4278261511168,2.854677653544861e-6,141
mansions,1.6841718467709832e-4,76.31711466948795,2.206807547775814e-6,109
Blows,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
buttonholes,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
cabas,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
cesspools,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
Coffeehouse,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
drovers,2.2965979728695227e-5,75.62332271794715,3.036891120792405e-7,15
é,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
filthiest,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
gaols,1.5310653152463485e-5,75.62332271794715,2.02459408052827e-7,10
gret,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
habitant,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
haggardness,1.5310653152463485e-5,75.62332271794715,2.02459408052827e-7,10
handlooms,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
hucksters,1.5310653152463485e-5,75.62332271794715,2.02459408052827e-7,10
jerry,1.5310653152463485e-5,75.62332271794715,2.02459408052827e-7,10
Monsters,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
naphtha,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
palanquin,1.5310653152463485e-5,75.62332271794715,2.02459408052827e-7,10
panoramic,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
pietà,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
reciprocities,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
roadways,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
schoolrooms,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
specials,1.5310653152463485e-5,75.62332271794715,2.02459408052827e-7,10
spitefulness,2.2965979728695227e-5,75.62332271794715,3.036891120792405e-7,15
THINGS,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
trampers,1.5310653152463485e-5,75.62332271794715,2.02459408052827e-7,10
tumbledown,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
umbleness,1.5310653152463485e-5,75.62332271794715,2.02459408052827e-7,10
watchmakers,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
windowpanes,7.655326576231742e-6,75.62332271794715,1.012297040264135e-7,5
concourse,1.7990017454144595e-4,75.30288490982026,2.3890210150233586e-6,118
fronts,1.4162354166028722e-4,75.21674571408721,1.8828724948912912e-6,93
passers,1.3396821508405548e-4,74.34877233506039,1.8018887316701603e-6,89
projections,3.444896959304284e-5,73.97933744147002,4.6565663852150213e-7,23
cabriolet,8.038092905043329e-5,73.52267486467083,1.093280803485266e-6,54
zgr,5.3587286033622196e-5,73.52267486467083,7.288538689901772e-7,36
pavement,0.0011023670269773708,73.38112177482742,1.5022488077519764e-5,742
burgesses,4.5931959457390454e-5,73.18386069478755,6.276241649637637e-7,31
residences,6.50702758979698e-5,73.04525489801713,8.908213954324388e-7,44
parasols,3.827663288115871e-5,72.71473338264148,5.263944609373502e-7,26
pilasters,1.9138316440579356e-5,72.71473338264148,2.631972304686751e-7,13
pokers,1.9138316440579356e-5,72.71473338264148,2.631972304686751e-7,13
ra,1.9138316440579356e-5,72.71473338264148,2.631972304686751e-7,13
reservoirs,1.9138316440579356e-5,72.71473338264148,2.631972304686751e-7,13
tumour,1.9138316440579356e-5,72.71473338264148,2.631972304686751e-7,13
carcasses,3.062130630492697e-5,72.02221211233062,4.251647569109367e-7,21
fancier,3.062130630492697e-5,72.02221211233062,4.251647569109367e-7,21
Monument,7.655326576231742e-5,71.34275728108221,1.0730348626799832e-6,53
Baptistery,1.1482989864347614e-5,70.89686504807545,1.6196752644226162e-7,8
betrayers,1.1482989864347614e-5,70.89686504807545,1.6196752644226162e-7,8
Consequence,1.1482989864347614e-5,70.89686504807545,1.6196752644226162e-7,8
phaetons,1.1482989864347614e-5,70.89686504807545,1.6196752644226162e-7,8
Residence,1.1482989864347614e-5,70.89686504807545,1.6196752644226162e-7,8
strumpet,1.1482989864347614e-5,70.89686504807545,1.6196752644226162e-7,8
Trongate,1.1482989864347614e-5,70.89686504807545,1.6196752644226162e-7,8
coachmaker,3.827663288115871e-5,70.02159510921032,5.46640401742633e-7,27
sellers,6.50702758979698e-5,69.86937425027725,9.313132770430043e-7,46
gritty,2.6793643016811098e-5,69.65306039810922,3.846728753003713e-7,19
decomposition,1.5310653152463485e-5,68.74847519813378,2.227053488581097e-7,11
liberator,1.5310653152463485e-5,68.74847519813378,2.227053488581097e-7,11
ringer,1.5310653152463485e-5,68.74847519813378,2.227053488581097e-7,11
crafts,1.9138316440579356e-5,67.52082385530996,2.834431712739578e-7,14
distiller,1.9138316440579356e-5,67.52082385530996,2.834431712739578e-7,14
quadrangles,1.9138316440579356e-5,67.52082385530996,2.834431712739578e-7,14
doorways,8.038092905043329e-5,67.29193970664788,1.1945105075116793e-6,59
commonality,2.2965979728695227e-5,66.72646122171807,3.441809936898059e-7,17
mart,4.5931959457390454e-5,66.72646122171807,6.883619873796118e-7,34
scarecrows,2.2965979728695227e-5,66.72646122171807,3.441809936898059e-7,17
waterman,8.038092905043329e-5,66.17040737820375,1.214756448316962e-6,60
baillie,3.062130630492697e-5,65.75941105908447,4.6565663852150213e-7,23
cellars,1.8755550111767768e-4,65.23842980949667,2.8749235943501435e-6,142
domes,6.124261260985394e-5,64.36027465357205,9.515592178482869e-7,47
processions,7.655326576231742e-5,64.08756162537894,1.1945105075116793e-6,59
awnings,2.6793643016811098e-5,63.0194355982893,4.251647569109367e-7,21
liveth,2.6793643016811098e-5,63.0194355982893,4.251647569109367e-7,21
purchasers,5.3587286033622196e-5,63.0194355982893,8.503295138218734e-7,42
slush,2.6793643016811098e-5,63.0194355982893,4.251647569109367e-7,21
baboons,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
bailies,2.2965979728695227e-5,63.01943559828929,3.644269344950886e-7,18
bidders,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
birdcage,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
boulevard,1.9138316440579356e-5,63.01943559828929,3.036891120792405e-7,15
Broker,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
condottieri,1.1482989864347614e-5,63.01943559828929,1.822134672475443e-7,9
curator,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
Customers,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
daws,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
dissonance,1.5310653152463485e-5,63.01943559828929,2.429512896633924e-7,12
façades,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
firesides,1.1482989864347614e-5,63.01943559828929,1.822134672475443e-7,9
footpad,2.2965979728695227e-5,63.01943559828929,3.644269344950886e-7,18
gli,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
industries,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
ironwork,1.1482989864347614e-5,63.01943559828929,1.822134672475443e-7,9
landslip,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
massiveness,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
missin,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
narrows,2.2965979728695227e-5,63.01943559828929,3.644269344950886e-7,18
neer,1.1482989864347614e-5,63.01943559828929,1.822134672475443e-7,9
Orfling,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
pipeclay,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
Plantes,1.1482989864347614e-5,63.01943559828929,1.822134672475443e-7,9
PLAY,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
polls,1.1482989864347614e-5,63.01943559828929,1.822134672475443e-7,9
saline,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
shoplifters,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
springtime,1.1482989864347614e-5,63.01943559828929,1.822134672475443e-7,9
strops,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
swaggerers,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
synagogues,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
Teachers,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
Traces,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
Victim,7.655326576231742e-6,63.01943559828929,1.214756448316962e-7,6
vociferations,1.5310653152463485e-5,63.01943559828929,2.429512896633924e-7,12
vulgarities,1.1482989864347614e-5,63.01943559828929,1.822134672475443e-7,9
wicks,1.1482989864347614e-5,63.01943559828929,1.822134672475443e-7,9
Pump,8.038092905043329e-5,63.019435598289284,1.2754942707328102e-6,63
notary,1.0334690877912851e-4,62.25090589587112,1.6601671460331815e-6,82
bridges,1.5693419481275071e-4,62.01112462871666,2.5307426006603377e-6,125
speculators,4.5931959457390454e-5,61.31620760914633,7.4909980979546e-7,37
passengers,6.81324065284625e-4,61.075097294893794,1.1155513383710767e-5,551
chesnuts,3.444896959304284e-5,60.76874146977896,5.668863425479156e-7,28
coaches,2.947300731849221e-4,60.656206763353445,4.859025793267848e-6,240
lamps,7.42566677894479e-4,60.52361636667387,1.2269040128001317e-5,606
footboy,2.2965979728695227e-5,59.702623198379335,3.846728753003713e-7,19
swarms,4.210429616927458e-5,59.41832499267276,7.086079281848945e-7,35
steeples,5.3587286033622196e-5,58.81813989173667,9.110673362377215e-7,45
fairs,8.420859233854916e-5,58.581447175874544,1.4374617971750718e-6,71
chimneys,3.406620326423125e-4,58.22210832091086,5.8510768927267e-6,289
bomb,1.5310653152463485e-5,58.17178670611319,2.631972304686751e-7,13
contadina,3.062130630492697e-5,58.17178670611319,5.263944609373502e-7,26
contretemps,1.5310653152463485e-5,58.17178670611319,2.631972304686751e-7,13
equestrians,1.5310653152463485e-5,58.17178670611319,2.631972304686751e-7,13
MONEY,1.5310653152463485e-5,58.17178670611319,2.631972304686751e-7,13
pediment,1.5310653152463485e-5,58.17178670611319,2.631972304686751e-7,13
Streets,1.5310653152463485e-5,58.17178670611319,2.631972304686751e-7,13
turnings,6.889793918608567e-5,57.67880546284104,1.1945105075116793e-6,59
booking,2.6793643016811098e-5,57.53948467669892,4.6565663852150213e-7,23
glutton,2.6793643016811098e-5,57.53948467669892,4.6565663852150213e-7,23
jostling,5.3587286033622196e-5,57.53948467669892,9.313132770430043e-7,46
loungers,5.3587286033622196e-5,57.53948467669892,9.313132770430043e-7,46
Places,2.6793643016811098e-5,57.53948467669892,4.6565663852150213e-7,23
walkers,2.6793643016811098e-5,57.53948467669892,4.6565663852150213e-7,23
vehicles,1.5693419481275071e-4,57.41770798955247,2.7332020087131645e-6,135
walker,6.50702758979698e-5,57.39270027701346,1.1337726850958312e-6,56
edifices,6.124261260985394e-5,57.07420582486577,1.0730348626799832e-6,53
aggravations,2.2965979728695227e-5,56.717492038460364,4.04918816105654e-7,20
Caimacam,1.1482989864347614e-5,56.717492038460364,2.02459408052827e-7,10
conveyances,2.2965979728695227e-5,56.717492038460364,4.04918816105654e-7,20
cortege,1.1482989864347614e-5,56.717492038460364,2.02459408052827e-7,10
cutlery,1.1482989864347614e-5,56.717492038460364,2.02459408052827e-7,10
cylinders,1.1482989864347614e-5,56.717492038460364,2.02459408052827e-7,10
drapers,1.1482989864347614e-5,56.717492038460364,2.02459408052827e-7,10
gimlets,1.1482989864347614e-5,56.717492038460364,2.02459408052827e-7,10
lizards,1.1482989864347614e-5,56.717492038460364,2.02459408052827e-7,10
madonna,1.1482989864347614e-5,56.717492038460364,2.02459408052827e-7,10
Misers,1.1482989864347614e-5,56.717492038460364,2.02459408052827e-7,10
quartier,1.1482989864347614e-5,56.717492038460364,2.02459408052827e-7,10
sheaths,1.1482989864347614e-5,56.717492038460364,2.02459408052827e-7,10
façade,3.444896959304284e-5,56.71749203846036,6.07378224158481e-7,30
Lobbs,7.655326576231742e-5,56.435315461154595,1.3564780339539409e-6,67
sashes,4.210429616927458e-5,56.20652364171747,7.4909980979546e-7,37
buyers,3.062130630492697e-5,56.01727608736825,5.46640401742633e-7,27
hammers,8.803625562666504e-5,55.74796226002515,1.5791833828120506e-6,78
hotels,1.0717457206724439e-4,55.72244831848737,1.9233643765018565e-6,95
knockers,1.9138316440579356e-5,55.60538435143173,3.441809936898059e-7,17
mender,7.655326576231742e-5,55.60538435143173,1.3767239747592236e-6,68
firewood,4.5931959457390454e-5,55.33413857410767,8.300835730165908e-7,41
pickpockets,2.6793643016811098e-5,55.142006148503135,4.859025793267848e-7,24
wickets,2.6793643016811098e-5,55.142006148503135,4.859025793267848e-7,24
gondolas,3.444896959304284e-5,54.88789552109066,6.276241649637637e-7,31
pickpocket,3.444896959304284e-5,54.88789552109066,6.276241649637637e-7,31
tiers,3.444896959304284e-5,54.88789552109066,6.276241649637637e-7,31
corporation,7.655326576231742e-5,54.79950921590373,1.3969699155645063e-6,69
hackney,3.2535137948984903e-4,54.4744273815721,5.972552537558397e-6,295
architrave,7.655326576231742e-6,54.01665908424797,1.417215856369789e-7,7
bijouterie,7.655326576231742e-6,54.01665908424797,1.417215856369789e-7,7
bole,1.5310653152463485e-5,54.01665908424797,2.834431712739578e-7,14
brigadier,1.5310653152463485e-5,54.01665908424797,2.834431712739578e-7,14
