cur.correlates,cur.frequencies,obs.exp,corpus.frequencies,corpus.counts
transept,4.650317278465226e-5,135.1125530963031,3.441809936898059e-7,17
merges,2.9592928135687803e-5,132.87928775586835,2.227053488581097e-7,11
ringer,2.9592928135687803e-5,132.87928775586835,2.227053488581097e-7,11
cupola,5.073073394689338e-5,131.88019536672647,3.846728753003713e-7,19
homesteads,5.073073394689338e-5,131.88019536672647,3.846728753003713e-7,19
beadles,4.227561162241115e-5,130.50644333165638,3.2393505288452323e-7,16
betherel,2.1137805811205574e-5,130.50644333165638,1.6196752644226162e-7,8
moleskin,2.1137805811205574e-5,130.50644333165638,1.6196752644226162e-7,8
spittle,2.1137805811205574e-5,130.50644333165638,1.6196752644226162e-7,8
changin,1.2682683486723344e-5,125.28618559839015,1.012297040264135e-7,5
contadine,1.2682683486723344e-5,125.28618559839015,1.012297040264135e-7,5
hydrogen,1.2682683486723344e-5,125.28618559839015,1.012297040264135e-7,5
lingerers,1.2682683486723344e-5,125.28618559839015,1.012297040264135e-7,5
queerness,2.536536697344669e-5,125.28618559839015,2.02459408052827e-7,10
sbirri,1.2682683486723344e-5,125.28618559839015,1.012297040264135e-7,5
schoolrooms,1.2682683486723344e-5,125.28618559839015,1.012297040264135e-7,5
specifics,2.536536697344669e-5,125.28618559839015,2.02459408052827e-7,10
trefoil,1.2682683486723344e-5,125.28618559839015,1.012297040264135e-7,5
neighbors,2.9592928135687803e-5,121.80601377621264,2.429512896633924e-7,12
bibles,1.691024464896446e-5,119.32017676037158,1.417215856369789e-7,7
brickbat,1.691024464896446e-5,119.32017676037158,1.417215856369789e-7,7
cording,1.691024464896446e-5,119.32017676037158,1.417215856369789e-7,7
handloom,1.691024464896446e-5,119.32017676037158,1.417215856369789e-7,7
ladles,1.691024464896446e-5,119.32017676037158,1.417215856369789e-7,7
meddlin,1.691024464896446e-5,119.32017676037158,1.417215856369789e-7,7
peregrination,1.691024464896446e-5,119.32017676037158,1.417215856369789e-7,7
stifles,1.691024464896446e-5,119.32017676037158,1.417215856369789e-7,7
Toleration,1.691024464896446e-5,119.32017676037158,1.417215856369789e-7,7
woodcuts,1.691024464896446e-5,119.32017676037158,1.417215856369789e-7,7
Platitude,7.609610092034006e-5,117.45579899849075,6.478701057690465e-7,32
wardens,3.804805046017003e-5,117.45579899849075,3.2393505288452323e-7,16
mounds,2.2406074159877907e-4,116.49417257394171,1.9233643765018565e-6,95
crouches,2.1137805811205574e-5,116.0057274059168,1.822134672475443e-7,9
extry,2.1137805811205574e-5,116.0057274059168,1.822134672475443e-7,9
ghostlike,2.1137805811205574e-5,116.0057274059168,1.822134672475443e-7,9
grays,2.1137805811205574e-5,116.0057274059168,1.822134672475443e-7,9
belfry,9.723390673154564e-5,114.34850272868943,8.503295138218734e-7,42
guelder,2.536536697344669e-5,113.89653236217286,2.227053488581097e-7,11
aisle,4.1430099389962925e-4,113.68561285779846,3.644269344950886e-6,180
sexton,4.43893922035317e-4,113.60146362548328,3.9074665754195615e-6,193
neckcloths,5.4958295109134495e-5,113.10558422076889,4.859025793267848e-7,24
congregations,6.341341743361672e-5,111.86266571284835,5.668863425479156e-7,28
epitaphs,3.382048929792892e-5,111.36549830968013,3.036891120792405e-7,15
Parties,4.650317278465226e-5,109.37682869700727,4.251647569109367e-7,21
ales,1.2682683486723344e-5,104.40515466532513,1.214756448316962e-7,6
blower,2.1137805811205574e-5,104.40515466532513,2.02459408052827e-7,10
Churchwoman,1.2682683486723344e-5,104.40515466532513,1.214756448316962e-7,6
disqualifications,1.2682683486723344e-5,104.40515466532513,1.214756448316962e-7,6
franchises,1.2682683486723344e-5,104.40515466532513,1.214756448316962e-7,6
galvanism,1.2682683486723344e-5,104.40515466532513,1.214756448316962e-7,6
Image,1.2682683486723344e-5,104.40515466532513,1.214756448316962e-7,6
innovators,1.2682683486723344e-5,104.40515466532513,1.214756448316962e-7,6
papists,5.4958295109134495e-5,104.40515466532513,5.263944609373502e-7,26
parentheses,1.2682683486723344e-5,104.40515466532513,1.214756448316962e-7,6
rummers,1.2682683486723344e-5,104.40515466532513,1.214756448316962e-7,6
shipowners,1.2682683486723344e-5,104.40515466532513,1.214756448316962e-7,6
Tabernacle,1.2682683486723344e-5,104.40515466532513,1.214756448316962e-7,6
wheelwright,6.341341743361672e-5,104.40515466532513,6.07378224158481e-7,30
Benedictines,1.691024464896446e-5,104.40515466532511,1.6196752644226162e-7,8
bosses,1.691024464896446e-5,104.40515466532511,1.6196752644226162e-7,8
Reformation,1.47964640678439e-4,104.40515466532511,1.417215856369789e-6,70
stonemason,1.691024464896446e-5,104.40515466532511,1.6196752644226162e-7,8
apostles,1.3528195719171568e-4,102.79892151662783,1.3159861523433754e-6,65
headstone,6.764097859585784e-5,101.24136209970922,6.681160465743291e-7,33
tombstone,1.986953746253324e-4,100.14371978102614,1.9841021989177046e-6,98
Dissenters,2.1983318043653798e-4,99.61592738709922,2.206807547775814e-6,109
waifs,3.382048929792892e-5,98.26367497912953,3.441809936898059e-7,17
font,6.341341743361672e-5,97.8798324987423,6.478701057690465e-7,32
churchwardens,5.9185856271375605e-5,97.4448110209701,6.07378224158481e-7,30
genealogies,2.9592928135687803e-5,97.4448110209701,3.036891120792405e-7,15
storehouses,2.9592928135687803e-5,97.4448110209701,3.036891120792405e-7,15
