cur.correlates,cur.frequencies,obs.exp,corpus.frequencies,corpus.counts
Brief,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
burglars,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
carmine,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
charter,2.1948596387261035e-5,18.06831025072613,1.214756448316962e-6,60
coffeehouse,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
contributors,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
Crusaders,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
culpability,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
dæmons,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
distortions,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
droops,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
drugget,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
exemplar,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
frescoes,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
garçon,1.4632397591507357e-5,18.06831025072613,8.09837632211308e-7,40
Garnock,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
glazing,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
gouty,3.658099397876839e-5,18.06831025072613,2.02459408052827e-6,100
greyhounds,1.4632397591507357e-5,18.06831025072613,8.09837632211308e-7,40
heyday,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
hiccup,1.4632397591507357e-5,18.06831025072613,8.09837632211308e-7,40
hoax,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
implements,5.121339157027575e-5,18.06831025072613,2.834431712739578e-6,140
inventory,2.1948596387261035e-5,18.06831025072613,1.214756448316962e-6,60
kist,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
lotion,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
lounger,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
lunacy,2.1948596387261035e-5,18.06831025072613,1.214756448316962e-6,60
mattrass,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
notables,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
outbuildings,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
panelling,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
parenthesis,1.4632397591507357e-5,18.06831025072613,8.09837632211308e-7,40
parks,3.658099397876839e-5,18.06831025072613,2.02459408052827e-6,100
persuasions,4.389719277452207e-5,18.06831025072613,2.429512896633924e-6,120
plumb,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
portfolios,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
portmanteaus,1.4632397591507357e-5,18.06831025072613,8.09837632211308e-7,40
postchaise,2.1948596387261035e-5,18.06831025072613,1.214756448316962e-6,60
Prayers,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
Proverbs,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
prude,1.4632397591507357e-5,18.06831025072613,8.09837632211308e-7,40
ravaging,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
registry,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
ruby,3.658099397876839e-5,18.06831025072613,2.02459408052827e-6,100
scorpion,1.4632397591507357e-5,18.06831025072613,8.09837632211308e-7,40
soberness,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
sublimer,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
tester,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
tiff,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
turkeys,1.4632397591507357e-5,18.06831025072613,8.09837632211308e-7,40
vainest,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
voracity,7.316198795753678e-6,18.06831025072613,4.04918816105654e-7,20
Waters,2.9264795183014714e-5,18.06831025072613,1.619675264422616e-6,80
whites,2.1948596387261035e-5,18.06831025072613,1.214756448316962e-6,60
distraction,1.1705918073205885e-4,18.012022679851597,6.4989469984957465e-6,321
links,5.121339157027575e-5,17.940166206394743,2.854677653544861e-6,141
mortar,5.121339157027575e-5,17.940166206394743,2.854677653544861e-6,141
keys,2.4875075905562505e-4,17.93642477444346,1.386846945161865e-5,685
eulogium,3.658099397876839e-5,17.889416089827854,2.044840021333553e-6,101
laird,1.0974298193630517e-4,17.889416089827854,6.134520064000658e-6,303
magistrates,1.4632397591507357e-4,17.889416089827854,8.179360085334211e-6,404
railroad,2.9264795183014714e-5,17.84524469207519,1.6399212052278988e-6,81
ornaments,1.609563735065809e-4,17.785361320625274,9.049935539961368e-6,447
aprons,2.1948596387261035e-5,17.772108443337178,1.2350023891222448e-6,61
daisy,2.1948596387261035e-5,17.772108443337178,1.2350023891222448e-6,61
disquisition,2.1948596387261035e-5,17.772108443337178,1.2350023891222448e-6,61
groupe,2.1948596387261035e-5,17.772108443337178,1.2350023891222448e-6,61
incongruity,2.1948596387261035e-5,17.772108443337178,1.2350023891222448e-6,61
jobs,2.1948596387261035e-5,17.772108443337178,1.2350023891222448e-6,61
schoolfellows,2.1948596387261035e-5,17.772108443337178,1.2350023891222448e-6,61
stanzas,2.1948596387261035e-5,17.772108443337178,1.2350023891222448e-6,61
undressing,2.1948596387261035e-5,17.772108443337178,1.2350023891222448e-6,61
vine,4.389719277452207e-5,17.772108443337178,2.4700047782444895e-6,122
area,8.047818675329046e-5,17.745661853391738,4.535090740383325e-6,224
passage,0.0011705918073205885,17.676121309178733,6.62244723740797e-5,3271
baubles,1.4632397591507357e-5,17.627619756805984,8.300835730165908e-7,41
devotee,1.4632397591507357e-5,17.627619756805984,8.300835730165908e-7,41
essences,1.4632397591507357e-5,17.627619756805984,8.300835730165908e-7,41
fume,1.4632397591507357e-5,17.627619756805984,8.300835730165908e-7,41
Gateshead,1.4632397591507357e-5,17.627619756805984,8.300835730165908e-7,41
gauzy,1.4632397591507357e-5,17.627619756805984,8.300835730165908e-7,41
gazes,1.4632397591507357e-5,17.627619756805984,8.300835730165908e-7,41
homily,1.4632397591507357e-5,17.627619756805984,8.300835730165908e-7,41
masquerade,5.852959036602943e-5,17.627619756805984,3.320334292066363e-6,164
notary,2.9264795183014714e-5,17.627619756805984,1.6601671460331815e-6,82
ownership,1.4632397591507357e-5,17.627619756805984,8.300835730165908e-7,41
plenitude,1.4632397591507357e-5,17.627619756805984,8.300835730165908e-7,41
sax,1.4632397591507357e-5,17.627619756805984,8.300835730165908e-7,41
seductions,1.4632397591507357e-5,17.627619756805984,8.300835730165908e-7,41
shortcomings,1.4632397591507357e-5,17.627619756805984,8.300835730165908e-7,41
talisman,2.9264795183014714e-5,17.627619756805984,1.6601671460331815e-6,82
towels,1.4632397591507357e-5,17.627619756805984,8.300835730165908e-7,41
wafers,1.4632397591507357e-5,17.627619756805984,8.300835730165908e-7,41
whiteness,8.779438554904414e-5,17.627619756805984,4.9805014380995445e-6,246
beds,2.560669578513787e-4,17.590844472195123,1.4556831438998261e-5,719
pilot,8.047818675329046e-5,17.58862059805199,4.57558262199389e-6,226
exit,6.58457891617831e-5,17.579977541247047,3.7454990489772997e-6,185
texture,5.121339157027575e-5,17.566412743761518,2.915415475960709e-6,144
cleft,3.658099397876839e-5,17.54204878711275,2.0853319029441182e-6,103
personages,1.1705918073205885e-4,17.520785697673826,6.6811604657432915e-6,330
empires,2.1948596387261035e-5,17.485461532960773,1.2552483299275275e-6,62
geraniums,2.1948596387261035e-5,17.485461532960773,1.2552483299275275e-6,62
mouldy,4.389719277452207e-5,17.485461532960773,2.510496659855055e-6,124
superfluity,2.1948596387261035e-5,17.485461532960773,1.2552483299275275e-6,62
trophies,2.1948596387261035e-5,17.485461532960773,1.2552483299275275e-6,62
disappearance,1.316915783235662e-4,17.48546153296077,7.531489979565165e-6,372
scaffold,6.58457891617831e-5,17.48546153296077,3.7657449897825825e-6,186
plank,7.316198795753678e-5,17.45730459007356,4.190909746693519e-6,207
Sleep,5.121339157027575e-5,17.44526506966661,2.9356614167659917e-6,145
bowls,2.9264795183014714e-5,17.415238795880608,1.6804130868384642e-6,83
temple,1.8290496989384195e-4,17.406849952529992,1.0507643277941722e-5,519
embroidery,7.316198795753678e-5,17.37337524108282,4.211155687498802e-6,208
panel,3.658099397876839e-5,17.37337524108282,2.105577843749401e-6,104
revelry,3.658099397876839e-5,17.37337524108282,2.105577843749401e-6,104
mirror,1.682725723023346e-4,17.351613184413406,9.697805645730413e-6,479
dewy,5.121339157027575e-5,17.325776952751085,2.9559073575712744e-6,146
edges,5.852959036602943e-5,17.31095592883941,3.381072114482211e-6,167
sheets,1.5364017471082724e-4,17.247023421147674,8.908213954324387e-6,440
room,0.01131815953703094,17.231252324306215,6.568390575457867e-4,32443
beans,2.9264795183014714e-5,17.20791452450108,1.7006590276437467e-6,84
belfry,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
bugbear,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
causey,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
cherubs,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
coadjutor,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
consoler,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
contemplations,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
cripples,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
deceptions,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
dynasties,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
exhalation,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
eyelash,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
fanaticism,2.9264795183014714e-5,17.20791452450108,1.7006590276437467e-6,84
fide,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
fils,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
gazer,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
grimness,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
groat,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
hatchment,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
Heedless,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
hoyden,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
inefficiency,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
invective,2.9264795183014714e-5,17.20791452450108,1.7006590276437467e-6,84
jewelry,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
knotty,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
lawsuits,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
liaison,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
limbo,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
minerals,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
orthodoxy,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
outlets,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
Pantiles,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
pavilions,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
pensiveness,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
pickles,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
playhouse,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
porteress,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
prepossessions,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
promptings,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
prostitute,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
quiescence,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
refulgent,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
repasts,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
runners,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
sedan,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
shackles,1.4632397591507357e-5,17.20791452450108,8.503295138218734e-7,42
splashes,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
squibs,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
stupefaction,2.9264795183014714e-5,17.20791452450108,1.7006590276437467e-6,84
tapestries,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
torturer,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
unicorn,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
verandah,2.9264795183014714e-5,17.20791452450108,1.7006590276437467e-6,84
waif,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
wishers,7.316198795753678e-6,17.20791452450108,4.251647569109367e-7,21
ailment,2.1948596387261035e-5,17.207914524501078,1.2754942707328102e-6,63
decorations,4.389719277452207e-5,17.207914524501078,2.5509885414656204e-6,126
regulation,3.658099397876839e-5,17.207914524501078,2.1258237845546837e-6,105
terraces,3.658099397876839e-5,17.207914524501078,2.1258237845546837e-6,105
stone,0.0012437537952781253,17.198279633949845,7.23185005564698e-5,3572
evasion,4.389719277452207e-5,17.072419134544376,2.571234482270903e-6,127
perforce,4.389719277452207e-5,17.072419134544376,2.571234482270903e-6,127
Poole,3.658099397876839e-5,17.0455757082322,2.1460697253599664e-6,106
hag,6.58457891617831e-5,17.027726937857086,3.866974693808996e-6,191
fragrance,8.779438554904414e-5,17.005468471271655,5.162714905347089e-6,255
lightnings,2.9264795183014714e-5,17.005468471271655,1.7209049684490295e-6,85
pathway,5.852959036602943e-5,17.005468471271655,3.441809936898059e-6,170
scraps,8.047818675329046e-5,16.987300235725424,4.737550148436152e-6,234
Ladyship,2.560669578513787e-4,16.9769358060514,1.5083225899935611e-5,745
collection,1.682725723023346e-4,16.962087174151065,9.920510994588523e-6,490
lair,2.1948596387261035e-5,16.939040860055748,1.295740211538093e-6,64
redolent,2.1948596387261035e-5,16.939040860055748,1.295740211538093e-6,64
Travers,5.852959036602943e-5,16.90602128722913,3.4620558777033416e-6,171
cataract,3.658099397876839e-5,16.88627126236087,2.166315666165249e-6,107
solicitations,3.658099397876839e-5,16.88627126236087,2.166315666165249e-6,107
recess,1.1705918073205885e-4,16.856732595429627,6.944357696211966e-6,343
apparel,8.047818675329046e-5,16.843340064236223,4.778042030046717e-6,236
premises,1.7558877109808828e-4,16.840366835628238,1.0426659514720591e-5,515
latch,9.511058434479781e-5,16.83785184655482,5.648617484673873e-6,279
ivory,1.0974298193630517e-4,16.83382942614236,6.51919293930103e-6,322
affidavit,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
alternations,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
audiences,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
bloodhound,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
broiling,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
buckets,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
burial,1.024267831405515e-4,16.807730465791753,6.094028182390093e-6,301
cinder,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
cipher,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
exigencies,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
fraternity,2.9264795183014714e-5,16.807730465791753,1.7411509092543122e-6,86
halcyon,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
liberties,7.316198795753678e-5,16.807730465791753,4.3528772731357806e-6,215
manure,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
matting,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
orgies,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
peradventure,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
posse,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
racks,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
rape,1.4632397591507357e-5,16.807730465791753,8.705754546271561e-7,43
strips,2.9264795183014714e-5,16.807730465791753,1.7411509092543122e-6,86
taint,4.389719277452207e-5,16.807730465791753,2.611726363881468e-6,129
solitude,5.926121024560479e-4,16.783636815468086,3.5308920764413026e-5,1744
cellar,1.609563735065809e-4,16.772271118817507,9.596575941704e-6,474
bedside,1.9753736748534932e-4,16.764411572838682,1.1783137548674531e-5,582
key,7.389360783711215e-4,16.73451935188757,4.415639689632157e-5,2181
clusters,3.658099397876839e-5,16.72991689882049,2.186561606970532e-6,108
pews,3.658099397876839e-5,16.72991689882049,2.186561606970532e-6,108
shovel,3.658099397876839e-5,16.72991689882049,2.186561606970532e-6,108
breezy,2.1948596387261035e-5,16.67844023143951,1.3159861523433754e-6,65
currant,2.1948596387261035e-5,16.67844023143951,1.3159861523433754e-6,65
mrs,2.1948596387261035e-5,16.67844023143951,1.3159861523433754e-6,65
Reader,2.1948596387261035e-5,16.67844023143951,1.3159861523433754e-6,65
twin,4.389719277452207e-5,16.67844023143951,2.631972304686751e-6,130
vestments,2.1948596387261035e-5,16.67844023143951,1.3159861523433754e-6,65
banquet,1.1705918073205885e-4,16.662418675021218,7.025341459433097e-6,347
desks,2.9264795183014714e-5,16.614538161587248,1.761396850059595e-6,87
jars,2.9264795183014714e-5,16.614538161587248,1.761396850059595e-6,87
metropolitan,2.9264795183014714e-5,16.614538161587248,1.761396850059595e-6,87
shopman,2.9264795183014714e-5,16.614538161587248,1.761396850059595e-6,87
stark,2.9264795183014714e-5,16.614538161587248,1.761396850059595e-6,87
mantelpiece,6.58457891617831e-5,16.59334614862604,3.968204397835409e-6,196
dressing,5.633473072730333e-4,16.582358632966773,3.397268867126437e-5,1678
workings,3.658099397876839e-5,16.57643142268453,2.206807547775814e-6,109
desponding,4.389719277452207e-5,16.551123893794934,2.6522182454920336e-6,131
spur,9.511058434479781e-5,16.54141079291829,5.749847188700287e-6,284
detachment,5.121339157027575e-5,16.533094347069664,3.097628943208253e-6,153
rustle,5.121339157027575e-5,16.533094347069664,3.097628943208253e-6,153
draught,2.4143456025987138e-4,16.51673790232583,1.4617569261414109e-5,722
castle,0.00113401081334182,16.51290146734994,6.867423121151892e-5,3392
ledge,6.58457891617831e-5,16.509115965130473,3.988450338640692e-6,197
landlady,3.5117754219617656e-4,16.456904972198373,2.1339221608767968e-5,1054
affirmation,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
appanage,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
Appearances,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
banister,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
bumps,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
cotillon,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
crannies,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
cronies,1.4632397591507357e-5,16.425736591569212,8.908213954324388e-7,44
d'une,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
delighting,2.1948596387261035e-5,16.425736591569212,1.3362320931486582e-6,66
democrats,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
digger,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
Dine,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
dogma,1.4632397591507357e-5,16.425736591569212,8.908213954324388e-7,44
enslaver,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
Entertainment,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
Equity,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
exhaustion,9.511058434479781e-5,16.425736591569212,5.7903390703108525e-6,286
extrication,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
fixtures,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
forbears,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
foretaste,1.4632397591507357e-5,16.425736591569212,8.908213954324388e-7,44
girdle,5.852959036602943e-5,16.425736591569212,3.5632855817297552e-6,176
glue,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
growths,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
hissel,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
honeycomb,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
honors,1.4632397591507357e-5,16.425736591569212,8.908213954324388e-7,44
immobility,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
Independence,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
innkeepers,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
kine,1.4632397591507357e-5,16.425736591569212,8.908213954324388e-7,44
larceny,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
lens,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
mirage,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
mountaineers,1.4632397591507357e-5,16.425736591569212,8.908213954324388e-7,44
muffin,2.1948596387261035e-5,16.425736591569212,1.3362320931486582e-6,66
murrain,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
odes,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
ostlers,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
Pelet,3.658099397876839e-5,16.425736591569212,2.227053488581097e-6,110
petitioners,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
platforms,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
preferences,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
profanation,1.4632397591507357e-5,16.425736591569212,8.908213954324388e-7,44
Professors,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
punctuality,4.389719277452207e-5,16.425736591569212,2.6724641862973163e-6,132
Puss,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
roasting,2.9264795183014714e-5,16.425736591569212,1.7816427908648776e-6,88
rood,1.4632397591507357e-5,16.425736591569212,8.908213954324388e-7,44
sedative,1.4632397591507357e-5,16.425736591569212,8.908213954324388e-7,44
shepherdesses,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
sieges,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
simulation,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
slice,7.316198795753678e-5,16.425736591569212,4.454106977162194e-6,220
stiletto,1.4632397591507357e-5,16.425736591569212,8.908213954324388e-7,44
superstructure,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
thirteenth,1.4632397591507357e-5,16.425736591569212,8.908213954324388e-7,44
topaz,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
vane,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
vicissitudes,5.121339157027575e-5,16.425736591569212,3.1178748840135358e-6,154
Visions,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
warnings,3.658099397876839e-5,16.425736591569212,2.227053488581097e-6,110
yarns,7.316198795753678e-6,16.425736591569212,4.454106977162194e-7,22
intervals,3.438613434004229e-4,16.36243895537819,2.1015286555883444e-5,1038
turban,6.58457891617831e-5,16.34319520166183,4.028942220251257e-6,199
corners,2.1216976507685667e-4,16.32339555361551,1.2997893996991493e-5,642
Dinner,5.121339157027575e-5,16.319764097430056,3.1381208248188185e-6,155
gruff,4.389719277452207e-5,16.302234812685235,2.692710127102599e-6,133
heroines,4.389719277452207e-5,16.302234812685235,2.692710127102599e-6,133
precautions,1.0974298193630517e-4,16.277756982636156,6.741898288159139e-6,333
regulations,3.658099397876839e-5,16.277756982636156,2.2472994293863796e-6,111
tongs,3.658099397876839e-5,16.277756982636156,2.2472994293863796e-6,111
drawings,9.511058434479781e-5,16.25522721518614,5.8510768927267e-6,289
folio,2.9264795183014714e-5,16.24117775346169,1.8018887316701603e-6,89
halls,8.779438554904414e-5,16.24117775346169,5.405666195010481e-6,267
partridge,2.9264795183014714e-5,16.24117775346169,1.8018887316701603e-6,89
sheds,2.9264795183014714e-5,16.24117775346169,1.8018887316701603e-6,89
deportment,7.316198795753678e-5,16.204762556705052,4.514844799578042e-6,223
chapels,2.1948596387261035e-5,16.18057634393385,1.3564780339539409e-6,67
gardeners,2.1948596387261035e-5,16.18057634393385,1.3564780339539409e-6,67
locks,2.1948596387261034e-4,16.18057634393385,1.356478033953941e-5,670
practitioners,2.1948596387261035e-5,16.18057634393385,1.3564780339539409e-6,67
processes,2.1948596387261035e-5,16.18057634393385,1.3564780339539409e-6,67
sma,2.1948596387261035e-5,16.18057634393385,1.3564780339539409e-6,67
snows,2.1948596387261035e-5,16.18057634393385,1.3564780339539409e-6,67
delusion,1.609563735065809e-4,16.158651443738815,9.961002876199089e-6,492
reverie,1.9753736748534932e-4,16.153787310251843,1.222854824639075e-5,604
hall,0.0012803347892568937,16.15302321265427,7.926285825268177e-5,3915
mahogany,5.852959036602943e-5,16.150444916850176,3.6240234041456034e-6,179
wax,1.682725723023346e-4,16.138684884143732,1.0426659514720591e-5,515
shelf,1.0974298193630517e-4,16.13241986671976,6.802636110574987e-6,336
surroundings,5.121339157027575e-5,16.11186901338636,3.178612706429384e-6,157
affray,1.4632397591507357e-5,16.060720222867673,9.110673362377215e-7,45
arrear,1.4632397591507357e-5,16.060720222867673,9.110673362377215e-7,45
bier,4.389719277452207e-5,16.060720222867673,2.7332020087131645e-6,135
cela,1.4632397591507357e-5,16.060720222867673,9.110673362377215e-7,45
exactions,1.4632397591507357e-5,16.060720222867673,9.110673362377215e-7,45
knobs,1.4632397591507357e-5,16.060720222867673,9.110673362377215e-7,45
loudness,1.4632397591507357e-5,16.060720222867673,9.110673362377215e-7,45
monkish,1.4632397591507357e-5,16.060720222867673,9.110673362377215e-7,45
moons,1.4632397591507357e-5,16.060720222867673,9.110673362377215e-7,45
parading,1.4632397591507357e-5,16.060720222867673,9.110673362377215e-7,45
partaker,1.4632397591507357e-5,16.060720222867673,9.110673362377215e-7,45
supplications,2.9264795183014714e-5,16.060720222867673,1.822134672475443e-6,90
bottles,1.682725723023346e-4,16.045217597169927,1.0487397337136439e-5,518
repose,5.121339157027574e-4,16.030186534231042,3.19480945907361e-5,1578
agonies,1.024267831405515e-4,16.009895158871256,6.397717294469333e-6,316
offices,2.2680216266836404e-4,16.003360507786006,1.417215856369789e-5,700
portmanteau,8.779438554904414e-5,16.00145557259879,5.486649958231612e-6,271
expedients,3.658099397876839e-5,15.989655089138171,2.287791310996945e-6,113
cell,2.8533175303439346e-4,15.978777772751004,1.785691979025934e-5,882
gulf,9.511058434479781e-5,15.978777772751,5.952306596753114e-6,294
bronze,4.389719277452207e-5,15.942626691817177,2.7534479495184472e-6,136
employments,4.389719277452207e-5,15.942626691817177,2.7534479495184472e-6,136
essays,2.1948596387261035e-5,15.942626691817177,1.3767239747592236e-6,68
mince,2.1948596387261035e-5,15.942626691817177,1.3767239747592236e-6,68
napkin,4.389719277452207e-5,15.942626691817177,2.7534479495184472e-6,136
negus,2.1948596387261035e-5,15.942626691817177,1.3767239747592236e-6,68
odours,4.389719277452207e-5,15.942626691817177,2.7534479495184472e-6,136
repast,1.1705918073205885e-4,15.88422879184715,7.369522453122903e-6,364
vexations,2.9264795183014714e-5,15.88422879184715,1.8423806132807258e-6,91
fragments,2.1216976507685667e-4,15.878212038516903,1.3362320931486583e-5,660
disorder,1.9753736748534932e-4,15.864857781125387,1.245125359524886e-5,615
lanes,1.0974298193630517e-4,15.84939495677731,6.924111755406683e-6,342
shriek,1.609563735065809e-4,15.83676595681175,1.0163462284251915e-5,502
